Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, 线缆伪装板 - 机器侧面（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 机器背面（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 空白灵魂机器（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 灵魂机器顶面（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 灵魂机器侧面（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 灵魂机器背面（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 灵魂机器全侧面（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 灵魂机器全背面（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 红色机器（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 破损的刷怪箱（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 透明方块（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 合金炉（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 物品缓存器（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 能量缓存器（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 多功能缓存器（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 创造模式缓存器（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 合成器（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 喷涂机（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 能量监控器（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - SAG 磨粉机（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 头颅装配机（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 斯特林发电机（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 流体储罐（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 高压流体储罐（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 旅行锚（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 虚空箱子（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 无线充能器（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 虚空经验箱（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 简易合金炉（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 简易斯特林发电机（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 有线充能器（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 简易 SAG 磨粉机（装饰方块）
appliedenergistics2:facade:0, 线缆伪装板 - 工业隔离方块
appliedenergistics2:facade:0, 线缆伪装板 - 混乱炸药
appliedenergistics2:facade:0, 线缆伪装板 - 震荡炸药
appliedenergistics2:facade:0, 线缆伪装板 - 末影炸药
appliedenergistics2:facade:0, 线缆伪装板 - 粗钢块
appliedenergistics2:facade:0, 线缆伪装板 - 无线充能天线放大器
appliedenergistics2:facade:0, 线缆伪装板 - 水泥
appliedenergistics2:facade:0, 线缆伪装板 - 绿色黏滑泥泞
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色黏滑泥泞
appliedenergistics2:facade:0, 线缆伪装板 - 黄泉土
appliedenergistics2:facade:0, 线缆伪装板 - 神圣土
appliedenergistics2:facade:0, 线缆伪装板 - 熔岩黏滑泥泞
appliedenergistics2:facade:0, 线缆伪装板 - 史莱姆块
appliedenergistics2:facade:0, 线缆伪装板 - 史莱姆块
appliedenergistics2:facade:0, 线缆伪装板 - 凝血块
appliedenergistics2:facade:0, 线缆伪装板 - 史莱姆块
appliedenergistics2:facade:0, 线缆伪装板 - 凝固史莱姆块
appliedenergistics2:facade:0, 线缆伪装板 - 凝固史莱姆块
appliedenergistics2:facade:0, 线缆伪装板 - 凝固史莱姆块
appliedenergistics2:facade:0, 线缆伪装板 - 凝固血块
appliedenergistics2:facade:0, 线缆伪装板 - 凝固史莱姆块
appliedenergistics2:facade:0, 线缆伪装板 - 钴矿石
appliedenergistics2:facade:0, 线缆伪装板 - 阿迪特矿石
appliedenergistics2:facade:0, 线缆伪装板 - 熔岩木
appliedenergistics2:facade:0, 线缆伪装板 - 烈焰木
appliedenergistics2:facade:0, 线缆伪装板 - 泥砖
appliedenergistics2:facade:0, 线缆伪装板 - 钴块
appliedenergistics2:facade:0, 线缆伪装板 - 阿迪特块
appliedenergistics2:facade:0, 线缆伪装板 - 玛玉灵块
appliedenergistics2:facade:0, 线缆伪装板 - 骑士史莱姆块
appliedenergistics2:facade:0, 线缆伪装板 - 生铁块
appliedenergistics2:facade:0, 线缆伪装板 - 精致珠宝块
appliedenergistics2:facade:0, 线缆伪装板 - 绿色史莱姆泥土
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色史莱姆泥土
appliedenergistics2:facade:0, 线缆伪装板 - 紫色史莱姆泥土
appliedenergistics2:facade:0, 线缆伪装板 - 熔岩史莱姆泥土
appliedenergistics2:facade:0, 线缆伪装板 - 史莱姆草方块
appliedenergistics2:facade:0, 线缆伪装板 - 绿色史莱姆草方块
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色史莱姆草方块
appliedenergistics2:facade:0, 线缆伪装板 - 紫色史莱姆草方块
appliedenergistics2:facade:0, 线缆伪装板 - 熔岩史莱姆草方块
appliedenergistics2:facade:0, 线缆伪装板 - 史莱姆草方块
appliedenergistics2:facade:0, 线缆伪装板 - 绿色史莱姆草方块
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色史莱姆草方块
appliedenergistics2:facade:0, 线缆伪装板 - 紫色史莱姆草方块
appliedenergistics2:facade:0, 线缆伪装板 - 熔岩史莱姆草方块
appliedenergistics2:facade:0, 线缆伪装板 - 史莱姆草方块
appliedenergistics2:facade:0, 线缆伪装板 - 绿色史莱姆草方块
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色史莱姆草方块
appliedenergistics2:facade:0, 线缆伪装板 - 紫色史莱姆草方块
appliedenergistics2:facade:0, 线缆伪装板 - 熔岩史莱姆草方块
appliedenergistics2:facade:0, 线缆伪装板 - 史莱姆树叶
appliedenergistics2:facade:0, 线缆伪装板 - 史莱姆树叶
appliedenergistics2:facade:0, 线缆伪装板 - 史莱姆树叶
appliedenergistics2:facade:0, 线缆伪装板 - 干燥粘土
appliedenergistics2:facade:0, 线缆伪装板 - 干燥粘土砖
appliedenergistics2:facade:0, 线缆伪装板 - 平滑褐岩块
appliedenergistics2:facade:0, 线缆伪装板 - 粗质褐岩块
appliedenergistics2:facade:0, 线缆伪装板 - 褐岩盖板石
appliedenergistics2:facade:0, 线缆伪装板 - 褐岩石砖
appliedenergistics2:facade:0, 线缆伪装板 - 裂纹褐岩石砖
appliedenergistics2:facade:0, 线缆伪装板 - 平滑褐岩石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制褐岩石砖
appliedenergistics2:facade:0, 线缆伪装板 - 褐岩铺路石
appliedenergistics2:facade:0, 线缆伪装板 - 雕琢褐岩块
appliedenergistics2:facade:0, 线缆伪装板 - 三角纹褐岩石砖
appliedenergistics2:facade:0, 线缆伪装板 - 细纹褐岩石砖
appliedenergistics2:facade:0, 线缆伪装板 - 褐岩瓷砖块
appliedenergistics2:facade:0, 线缆伪装板 - 烟熏石英块
appliedenergistics2:facade:0, 线缆伪装板 - 錾制烟熏石英块
appliedenergistics2:facade:0, 线缆伪装板 - 竖纹烟熏石英块
appliedenergistics2:facade:0, 线缆伪装板 - 魔力石英块
appliedenergistics2:facade:0, 线缆伪装板 - 錾制魔力石英块
appliedenergistics2:facade:0, 线缆伪装板 - 竖纹魔力石英块
appliedenergistics2:facade:0, 线缆伪装板 - 烈焰石英块
appliedenergistics2:facade:0, 线缆伪装板 - 錾制烈焰石英块
appliedenergistics2:facade:0, 线缆伪装板 - 竖纹烈焰石英块
appliedenergistics2:facade:0, 线缆伪装板 - 熏香石英块
appliedenergistics2:facade:0, 线缆伪装板 - 錾制熏香石英块
appliedenergistics2:facade:0, 线缆伪装板 - 竖纹熏香石英块
appliedenergistics2:facade:0, 线缆伪装板 - 红色石英块
appliedenergistics2:facade:0, 线缆伪装板 - 錾制红色石英块
appliedenergistics2:facade:0, 线缆伪装板 - 竖纹红色石英块
appliedenergistics2:facade:0, 线缆伪装板 - 精灵石英块
appliedenergistics2:facade:0, 线缆伪装板 - 錾制精灵石英块
appliedenergistics2:facade:0, 线缆伪装板 - 竖纹精灵石英块
appliedenergistics2:facade:0, 线缆伪装板 - 金黄石英块
appliedenergistics2:facade:0, 线缆伪装板 - 錾制金黄石英块
appliedenergistics2:facade:0, 线缆伪装板 - 竖纹金黄石英块
appliedenergistics2:facade:0, 线缆伪装板 - 变质森林石头
appliedenergistics2:facade:0, 线缆伪装板 - 变质平原石头
appliedenergistics2:facade:0, 线缆伪装板 - 变质高山石头
appliedenergistics2:facade:0, 线缆伪装板 - 变质菌丝石头
appliedenergistics2:facade:0, 线缆伪装板 - 变质沼泽石头
appliedenergistics2:facade:0, 线缆伪装板 - 变质沙漠石头
appliedenergistics2:facade:0, 线缆伪装板 - 变质雪原石头
appliedenergistics2:facade:0, 线缆伪装板 - 变质高原石头
appliedenergistics2:facade:0, 线缆伪装板 - 变质森林圆石
appliedenergistics2:facade:0, 线缆伪装板 - 变质平原圆石
appliedenergistics2:facade:0, 线缆伪装板 - 变质高山圆石
appliedenergistics2:facade:0, 线缆伪装板 - 变质菌丝圆石
appliedenergistics2:facade:0, 线缆伪装板 - 变质沼泽圆石
appliedenergistics2:facade:0, 线缆伪装板 - 变质沙漠圆石
appliedenergistics2:facade:0, 线缆伪装板 - 变质雪原圆石
appliedenergistics2:facade:0, 线缆伪装板 - 变质高原圆石
appliedenergistics2:facade:0, 线缆伪装板 - 变质森林石砖
appliedenergistics2:facade:0, 线缆伪装板 - 变质平原石砖
appliedenergistics2:facade:0, 线缆伪装板 - 变质高山石砖
appliedenergistics2:facade:0, 线缆伪装板 - 变质菌丝石砖
appliedenergistics2:facade:0, 线缆伪装板 - 变质沼泽石砖
appliedenergistics2:facade:0, 线缆伪装板 - 变质沙漠石砖
appliedenergistics2:facade:0, 线缆伪装板 - 变质雪原石砖
appliedenergistics2:facade:0, 线缆伪装板 - 变质高原石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制变质森林石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制变质平原石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制变质高山石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制变质菌丝石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制变质沼泽石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制变质沙漠石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制变质雪原石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制变质高原石砖
appliedenergistics2:facade:0, 线缆伪装板 - 白色葡萄牙路面
appliedenergistics2:facade:0, 线缆伪装板 - 黑色葡萄牙路面
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色葡萄牙路面
appliedenergistics2:facade:0, 线缆伪装板 - 红色葡萄牙路面
appliedenergistics2:facade:0, 线缆伪装板 - 黄色葡萄牙路面
appliedenergistics2:facade:0, 线缆伪装板 - 绿色葡萄牙路面
appliedenergistics2:facade:0, 线缆伪装板 - 活石
appliedenergistics2:facade:0, 线缆伪装板 - 活石砖
appliedenergistics2:facade:0, 线缆伪装板 - 苔活石砖
appliedenergistics2:facade:0, 线缆伪装板 - 裂活石砖
appliedenergistics2:facade:0, 线缆伪装板 - 框边活石砖
appliedenergistics2:facade:0, 线缆伪装板 - 活木
appliedenergistics2:facade:0, 线缆伪装板 - 活木板
appliedenergistics2:facade:0, 线缆伪装板 - 苔活木板
appliedenergistics2:facade:0, 线缆伪装板 - 框边活木板
appliedenergistics2:facade:0, 线缆伪装板 - 框纹活木板
appliedenergistics2:facade:0, 线缆伪装板 - 微光活木
appliedenergistics2:facade:0, 线缆伪装板 - 力量传递器
appliedenergistics2:facade:0, 线缆伪装板 - 炼金催化器
appliedenergistics2:facade:0, 线缆伪装板 - 魔力钢块
appliedenergistics2:facade:0, 线缆伪装板 - 泰拉钢块
appliedenergistics2:facade:0, 线缆伪装板 - 源质钢块
appliedenergistics2:facade:0, 线缆伪装板 - 魔力钻石块
appliedenergistics2:facade:0, 线缆伪装板 - 龙石块
appliedenergistics2:facade:0, 线缆伪装板 - 梦之木
appliedenergistics2:facade:0, 线缆伪装板 - 梦之木板
appliedenergistics2:facade:0, 线缆伪装板 - 苔梦之木板
appliedenergistics2:facade:0, 线缆伪装板 - 框边梦之木板
appliedenergistics2:facade:0, 线缆伪装板 - 框纹梦之木板
appliedenergistics2:facade:0, 线缆伪装板 - 微光梦之木
appliedenergistics2:facade:0, 线缆伪装板 - 炼造催化器
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 蕴魔土
appliedenergistics2:facade:0, 线缆伪装板 - 白色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 橙色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 品红色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 淡蓝色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 黄色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 黄绿色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 粉红色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 灰色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 淡灰色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 青色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 紫色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 棕色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 绿色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 红色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 黑色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 烈焰网
appliedenergistics2:facade:0, 线缆伪装板 - 活根
appliedenergistics2:facade:0, 线缆伪装板 - 恶魔头南瓜
appliedenergistics2:facade:0, 线缆伪装板 - 魔力风暴
appliedenergistics2:facade:0, 线缆伪装板 - 微光石
appliedenergistics2:facade:0, 线缆伪装板 - 微光木板
appliedenergistics2:facade:0, 线缆伪装板 - 干草地
appliedenergistics2:facade:0, 线缆伪装板 - 黄金草地
appliedenergistics2:facade:0, 线缆伪装板 - 鲜草草地
appliedenergistics2:facade:0, 线缆伪装板 - 焦草草地
appliedenergistics2:facade:0, 线缆伪装板 - 注魔草地
appliedenergistics2:facade:0, 线缆伪装板 - 异变草地
appliedenergistics2:facade:0, 线缆伪装板 - 奥利哈刚块
appliedenergistics2:facade:0, 线缆伪装板 - 暗影块
appliedenergistics2:facade:0, 线缆伪装板 - 光子块
appliedenergistics2:facade:0, 线缆伪装板 - 次元催化器
appliedenergistics2:facade:0, 线缆伪装板 - 空白符文
appliedenergistics2:facade:0, 线缆伪装板 - 速度符文
appliedenergistics2:facade:0, 线缆伪装板 - 效率符文
appliedenergistics2:facade:0, 线缆伪装板 - 献祭符文
appliedenergistics2:facade:0, 线缆伪装板 - 牺牲符文
appliedenergistics2:facade:0, 线缆伪装板 - 转位符文
appliedenergistics2:facade:0, 线缆伪装板 - 增容符文
appliedenergistics2:facade:0, 线缆伪装板 - 超容符文
appliedenergistics2:facade:0, 线缆伪装板 - 宝珠符文
appliedenergistics2:facade:0, 线缆伪装板 - 促进符文
appliedenergistics2:facade:0, 线缆伪装板 - 充能符文
appliedenergistics2:facade:0, 线缆伪装板 - 仪式石
appliedenergistics2:facade:0, 线缆伪装板 - 水之仪式石
appliedenergistics2:facade:0, 线缆伪装板 - 火之仪式石
appliedenergistics2:facade:0, 线缆伪装板 - 土之仪式石
appliedenergistics2:facade:0, 线缆伪装板 - 风之仪式石
appliedenergistics2:facade:0, 线缆伪装板 - 薄暮仪式石
appliedenergistics2:facade:0, 线缆伪装板 - 破晓仪式石
appliedenergistics2:facade:0, 线缆伪装板 - 大血石砖
appliedenergistics2:facade:0, 线缆伪装板 - 血石砖
appliedenergistics2:facade:0, 线缆伪装板 - 木制路面
appliedenergistics2:facade:0, 线缆伪装板 - 木瓦路面
appliedenergistics2:facade:0, 线缆伪装板 - 石砖路面
appliedenergistics2:facade:0, 线缆伪装板 - 石瓦路面
appliedenergistics2:facade:0, 线缆伪装板 - 碎石砖路面
appliedenergistics2:facade:0, 线缆伪装板 - 碎石路面
appliedenergistics2:facade:0, 线缆伪装板 - 黑曜石砖路面
appliedenergistics2:facade:0, 线缆伪装板 - 黑曜石瓦路面
appliedenergistics2:facade:0, 线缆伪装板 - 原生石砖
appliedenergistics2:facade:0, 线缆伪装板 - 腐蚀石砖
appliedenergistics2:facade:0, 线缆伪装板 - 破坏石砖
appliedenergistics2:facade:0, 线缆伪装板 - 复仇石砖
appliedenergistics2:facade:0, 线缆伪装板 - 坚毅石砖
